"AIQ","HCI","SD","BF","EL","AGNT","MC","CTD","AH","E","ED"
47.3,1.4,23.3,BF05,100k,MC_AIXI,50,8,1,0.8,0.995
40.0,1.3,21.7,BF05,100k,MC_AIXI,50,8,1,0.85,0.3
44.6,1.4,21.8,BF05,100k,MC_AIXI,50,8,1,0.85,0.6
39.3,1.2,20.1,BF05,100k,MC_AIXI,50,8,1,0.85,0.9
42.9,1.3,21.0,BF05,100k,MC_AIXI,50,8,1,0.85,0.95
47.5,1.4,22.9,BF05,100k,MC_AIXI,50,8,1,0.85,0.99
48.7,1.3,21.4,BF05,100k,MC_AIXI,50,8,1,0.85,0.995
39.7,1.3,21.5,BF05,100k,MC_AIXI,50,8,1,0.9,0.3
44.0,1.4,21.9,BF05,100k,MC_AIXI,50,8,1,0.9,0.6
39.0,1.4,22.3,BF05,100k,MC_AIXI,50,8,1,0.9,0.9
44.2,1.3,21.5,BF05,100k,MC_AIXI,50,8,1,0.9,0.95
48.8,1.3,21.7,BF05,100k,MC_AIXI,50,8,1,0.9,0.99
48.0,1.4,22.6,BF05,100k,MC_AIXI,50,8,1,0.9,0.995
39.7,1.4,22.0,BF05,100k,MC_AIXI,50,8,1,0.95,0.3
44.2,1.3,21.7,BF05,100k,MC_AIXI,50,8,1,0.95,0.6
39.4,1.4,21.8,BF05,100k,MC_AIXI,50,8,1,0.95,0.9
45.0,1.4,22.8,BF05,100k,MC_AIXI,50,8,1,0.95,0.95
46.8,1.3,21.3,BF05,100k,MC_AIXI,50,8,1,0.95,0.99
46.9,1.2,20.1,BF05,100k,MC_AIXI,50,8,1,0.95,0.995
48.9,0.4,19.5,BF05,100k,MC_AIXI,50,8,2,0.05,1.0
44.1,1.1,17.2,BF05,100k,MC_AIXI,50,8,2,0.1,1.0
38.7,1.0,15.3,BF05,100k,MC_AIXI,50,8,2,0.15,1.0
36.4,0.9,14.4,BF05,100k,MC_AIXI,50,8,2,0.2,1.0
45.1,1.4,22.7,BF05,100k,MC_AIXI,50,8,2,0.8,0.3
44.7,1.4,22.2,BF05,100k,MC_AIXI,50,8,2,0.8,0.6
52.3,1.4,22.7,BF05,100k,MC_AIXI,50,8,2,0.8,0.9
49.5,1.4,23.1,BF05,100k,MC_AIXI,50,8,2,0.8,0.95
52.9,1.4,23.0,BF05,100k,MC_AIXI,50,8,2,0.8,0.99
53.6,1.4,22.9,BF05,100k,MC_AIXI,50,8,2,0.8,0.995
48.1,1.5,24.1,BF05,100k,MC_AIXI,50,8,2,0.85,0.3
45.4,1.4,22.8,BF05,100k,MC_AIXI,50,8,2,0.85,0.6
49.5,1.4,23.2,BF05,100k,MC_AIXI,50,8,2,0.85,0.9
49.3,1.3,21.7,BF05,100k,MC_AIXI,50,8,2,0.85,0.95
49.8,1.4,22.1,BF05,100k,MC_AIXI,50,8,2,0.85,0.99
52.4,1.4,23.1,BF05,100k,MC_AIXI,50,8,2,0.85,0.995
48.8,1.5,23.7,BF05,100k,MC_AIXI,50,8,2,0.9,0.3
46.0,1.5,23.5,BF05,100k,MC_AIXI,50,8,2,0.9,0.6
47.7,1.5,24.9,BF05,100k,MC_AIXI,50,8,2,0.9,0.9
52.9,1.3,20.8,BF05,100k,MC_AIXI,50,8,2,0.9,0.95
53.0,1.3,21.8,BF05,100k,MC_AIXI,50,8,2,0.9,0.99
51.7,1.4,23.4,BF05,100k,MC_AIXI,50,8,2,0.9,0.995
48.6,1.3,21.6,BF05,100k,MC_AIXI,50,8,2,0.95,0.3
46.0,1.5,23.5,BF05,100k,MC_AIXI,50,8,2,0.95,0.6
48.3,1.4,23.0,BF05,100k,MC_AIXI,50,8,2,0.95,0.9
47.4,1.4,22.8,BF05,100k,MC_AIXI,50,8,2,0.95,0.95
50.5,1.5,24.0,BF05,100k,MC_AIXI,50,8,2,0.95,0.99
52.1,1.4,23.3,BF05,100k,MC_AIXI,50,8,2,0.95,0.995
47.4,1.2,19.0,BF05,100k,MC_AIXI,50,8,3,0.05,1.0
42.4,1.1,17.2,BF05,100k,MC_AIXI,50,8,3,0.1,1.0
36.9,1.0,15.4,BF05,100k,MC_AIXI,50,8,3,0.15,1.0
33.7,0.9,14.1,BF05,100k,MC_AIXI,50,8,3,0.2,1.0
54.8,1.4,23.0,BF05,100k,MC_AIXI,50,8,3,0.8,0.3
53.5,1.4,22.2,BF05,100k,MC_AIXI,50,8,3,0.8,0.6
52.9,1.5,23.6,BF05,100k,MC_AIXI,50,8,3,0.8,0.9
54.5,1.4,22.1,BF05,100k,MC_AIXI,50,8,3,0.8,0.95
54.0,1.4,23.1,BF05,100k,MC_AIXI,50,8,3,0.8,0.99
52.1,1.5,24.0,BF05,100k,MC_AIXI,50,8,3,0.8,0.995
54.3,1.4,23.0,BF05,100k,MC_AIXI,50,8,3,0.85,0.3
53.1,1.4,23.1,BF05,100k,MC_AIXI,50,8,3,0.85,0.6
54.2,1.4,22.3,BF05,100k,MC_AIXI,50,8,3,0.85,0.9
53.4,1.5,24.4,BF05,100k,MC_AIXI,50,8,3,0.85,0.95
51.4,1.4,23.0,BF05,100k,MC_AIXI,50,8,3,0.85,0.99
52.6,1.4,22.9,BF05,100k,MC_AIXI,50,8,3,0.85,0.995
54.8,1.4,22.7,BF05,100k,MC_AIXI,50,8,3,0.9,0.3
53.3,1.4,23.4,BF05,100k,MC_AIXI,50,8,3,0.9,0.6
54.2,1.4,21.9,BF05,100k,MC_AIXI,50,8,3,0.9,0.9
54.4,1.4,22.6,BF05,100k,MC_AIXI,50,8,3,0.9,0.95
50.7,1.4,23.0,BF05,100k,MC_AIXI,50,8,3,0.9,0.99
52.5,1.5,23.9,BF05,100k,MC_AIXI,50,8,3,0.9,0.995
54.2,1.5,23.6,BF05,100k,MC_AIXI,50,8,3,0.95,0.3
53.0,1.4,22.8,BF05,100k,MC_AIXI,50,8,3,0.95,0.6
53.5,1.4,22.0,BF05,100k,MC_AIXI,50,8,3,0.95,0.9
52.2,1.5,24.7,BF05,100k,MC_AIXI,50,8,3,0.95,0.95
50.4,1.6,26.0,BF05,100k,MC_AIXI,50,8,3,0.95,0.99
53.2,1.5,23.5,BF05,100k,MC_AIXI,50,8,3,0.95,0.995
40.3,1.1,17.8,BF05,100k,MC_AIXI,50,8,4,0.05,1.0
36.5,1.0,16.0,BF05,100k,MC_AIXI,50,8,4,0.1,1.0
31.6,0.9,13.9,BF05,100k,MC_AIXI,50,8,4,0.15,1.0
28.5,0.8,13.5,BF05,100k,MC_AIXI,50,8,4,0.2,1.0
53.0,1.3,21.7,BF05,100k,MC_AIXI,50,8,4,0.8,0.3
50.3,1.6,25.4,BF05,100k,MC_AIXI,50,8,4,0.8,0.6
48.9,1.5,23.9,BF05,100k,MC_AIXI,50,8,4,0.8,0.9
51.9,1.5,24.7,BF05,100k,MC_AIXI,50,8,4,0.8,0.95
52.5,1.5,24.5,BF05,100k,MC_AIXI,50,8,4,0.8,0.99
50.0,1.6,25.2,BF05,100k,MC_AIXI,50,8,4,0.8,0.995
52.2,1.4,23.2,BF05,100k,MC_AIXI,50,8,4,0.85,0.3
49.3,1.5,24.6,BF05,100k,MC_AIXI,50,8,4,0.85,0.6
50.6,1.5,24.9,BF05,100k,MC_AIXI,50,8,4,0.85,0.9
52.0,1.5,24.6,BF05,100k,MC_AIXI,50,8,4,0.85,0.95
51.6,1.5,24.6,BF05,100k,MC_AIXI,50,8,4,0.85,0.99
49.9,1.5,23.6,BF05,100k,MC_AIXI,50,8,4,0.85,0.995
52.2,1.4,23.2,BF05,100k,MC_AIXI,50,8,4,0.9,0.3
49.1,1.5,23.5,BF05,100k,MC_AIXI,50,8,4,0.9,0.6
50.4,1.6,25.0,BF05,100k,MC_AIXI,50,8,4,0.9,0.9
46.4,1.5,24.7,BF05,100k,MC_AIXI,50,8,4,0.9,0.95
48.7,1.6,26.2,BF05,100k,MC_AIXI,50,8,4,0.9,0.99
52.3,1.6,25.3,BF05,100k,MC_AIXI,50,8,4,0.9,0.995
51.7,1.4,23.2,BF05,100k,MC_AIXI,50,8,4,0.95,0.3
49.7,1.5,25.0,BF05,100k,MC_AIXI,50,8,4,0.95,0.6
50.1,1.5,23.8,BF05,100k,MC_AIXI,50,8,4,0.95,0.9
50.6,1.5,23.5,BF05,100k,MC_AIXI,50,8,4,0.95,0.95
52.1,1.5,24.3,BF05,100k,MC_AIXI,50,8,4,0.95,0.99
53.4,1.4,21.9,BF05,100k,MC_AIXI,50,8,4,0.95,0.995
40.7,0.4,18.1,BF05,100k,MC_AIXI,50,8,5,0.05,1.0
35.1,1.0,16.4,BF05,100k,MC_AIXI,50,8,5,0.1,1.0
31.2,0.9,14.6,BF05,100k,MC_AIXI,50,8,5,0.15,1.0
27.7,0.8,12.9,BF05,100k,MC_AIXI,50,8,5,0.2,1.0
49.1,1.5,23.9,BF05,100k,MC_AIXI,50,8,5,0.8,0.3
51.0,1.4,22.0,BF05,100k,MC_AIXI,50,8,5,0.8,0.6
50.3,1.4,22.1,BF05,100k,MC_AIXI,50,8,5,0.8,0.9
53.0,1.5,24.0,BF05,100k,MC_AIXI,50,8,5,0.8,0.95
49.6,1.6,25.4,BF05,100k,MC_AIXI,50,8,5,0.8,0.99
48.0,1.5,24.2,BF05,100k,MC_AIXI,50,8,5,0.8,0.995
53.1,1.5,24.4,BF05,100k,MC_AIXI,50,8,5,0.85,0.3
51.8,1.5,24.5,BF05,100k,MC_AIXI,50,8,5,0.85,0.6
50.5,1.6,25.4,BF05,100k,MC_AIXI,50,8,5,0.85,0.9
51.0,1.5,24.8,BF05,100k,MC_AIXI,50,8,5,0.85,0.95
49.4,1.4,22.6,BF05,100k,MC_AIXI,50,8,5,0.85,0.99
51.2,1.5,24.5,BF05,100k,MC_AIXI,50,8,5,0.85,0.995
53.1,1.5,23.8,BF05,100k,MC_AIXI,50,8,5,0.9,0.3
51.3,1.6,25.8,BF05,100k,MC_AIXI,50,8,5,0.9,0.6
51.2,1.6,25.6,BF05,100k,MC_AIXI,50,8,5,0.9,0.9
53.2,1.5,23.6,BF05,100k,MC_AIXI,50,8,5,0.9,0.95
49.2,1.4,23.3,BF05,100k,MC_AIXI,50,8,5,0.9,0.99
50.4,1.5,23.9,BF05,100k,MC_AIXI,50,8,5,0.9,0.995
53.3,1.5,23.8,BF05,100k,MC_AIXI,50,8,5,0.95,0.3
51.0,1.6,25.6,BF05,100k,MC_AIXI,50,8,5,0.95,0.6
50.6,1.6,25.0,BF05,100k,MC_AIXI,50,8,5,0.95,0.9
51.4,1.4,22.2,BF05,100k,MC_AIXI,50,8,5,0.95,0.95
47.6,1.5,24.2,BF05,100k,MC_AIXI,50,8,5,0.95,0.99
49.9,1.5,23.9,BF05,100k,MC_AIXI,50,8,5,0.95,0.995
34.7,1.1,18.2,BF05,003k,MC_AIXI,100,16,1,0.05,1.0
29.2,1.0,15.4,BF05,003k,MC_AIXI,100,16,1,0.1,1.0
28.3,1.0,15.4,BF05,003k,MC_AIXI,100,16,1,0.15,1.0
25.9,0.8,13.7,BF05,003k,MC_AIXI,100,16,1,0.2,1.0
38.3,1.3,21.3,BF05,003k,MC_AIXI,100,16,1,0.8,0.3
36.4,1.1,18.3,BF05,003k,MC_AIXI,100,16,1,0.8,0.6
39.0,1.3,20.5,BF05,003k,MC_AIXI,100,16,1,0.8,0.9
38.2,1.3,21.2,BF05,003k,MC_AIXI,100,16,1,0.8,0.95
38.6,1.2,19.3,BF05,003k,MC_AIXI,100,16,1,0.8,0.99
36.1,1.2,20.0,BF05,003k,MC_AIXI,100,16,1,0.8,0.995
33.7,1.2,19.0,BF05,003k,MC_AIXI,100,16,1,0.85,0.3
36.5,1.2,19.4,BF05,003k,MC_AIXI,100,16,1,0.85,0.6
37.0,1.2,19.6,BF05,003k,MC_AIXI,100,16,1,0.85,0.9
39.4,1.3,20.7,BF05,003k,MC_AIXI,100,16,1,0.85,0.95
40.1,1.1,18.0,BF05,003k,MC_AIXI,100,16,1,0.85,0.99
36.7,1.2,19.5,BF05,003k,MC_AIXI,100,16,1,0.85,0.995
34.4,1.2,19.3,BF05,003k,MC_AIXI,100,16,1,0.9,0.3
36.4,1.2,19.2,BF05,003k,MC_AIXI,100,16,1,0.9,0.6
36.7,1.2,19.3,BF05,003k,MC_AIXI,100,16,1,0.9,0.9
41.6,1.2,19.1,BF05,003k,MC_AIXI,100,16,1,0.9,0.95
38.7,1.3,20.5,BF05,003k,MC_AIXI,100,16,1,0.9,0.99
35.2,1.2,19.1,BF05,003k,MC_AIXI,100,16,1,0.9,0.995
34.1,1.2,19.6,BF05,003k,MC_AIXI,100,16,1,0.95,0.3
36.7,1.2,19.1,BF05,003k,MC_AIXI,100,16,1,0.95,0.6
37.2,1.2,19.6,BF05,003k,MC_AIXI,100,16,1,0.95,0.9
33.9,1.1,18.2,BF05,003k,MC_AIXI,100,16,1,0.95,0.95
40.0,1.2,18.6,BF05,003k,MC_AIXI,100,16,1,0.95,0.99
35.1,1.2,19.0,BF05,003k,MC_AIXI,100,16,1,0.95,0.995
43.5,1.3,20.4,BF05,003k,MC_AIXI,100,16,2,0.05,1.0
39.5,1.0,16.6,BF05,003k,MC_AIXI,100,16,2,0.1,1.0
38.2,1.0,16.4,BF05,003k,MC_AIXI,100,16,2,0.15,1.0
35.9,0.9,14.4,BF05,003k,MC_AIXI,100,16,2,0.2,1.0
41.7,1.3,21.7,BF05,003k,MC_AIXI,100,16,2,0.8,0.3
45.5,1.2,18.9,BF05,003k,MC_AIXI,100,16,2,0.8,0.6
48.9,1.2,19.8,BF05,003k,MC_AIXI,100,16,2,0.8,0.9
47.4,1.2,19.6,BF05,003k,MC_AIXI,100,16,2,0.8,0.95
48.2,1.2,19.7,BF05,003k,MC_AIXI,100,16,2,0.8,0.99
44.4,1.2,18.9,BF05,003k,MC_AIXI,100,16,2,0.8,0.995
47.3,1.3,20.6,BF05,003k,MC_AIXI,100,16,2,0.85,0.3
40.7,1.3,21.0,BF05,003k,MC_AIXI,100,16,2,0.85,0.6
46.1,1.3,21.8,BF05,003k,MC_AIXI,100,16,2,0.85,0.9
44.2,1.3,20.8,BF05,003k,MC_AIXI,100,16,2,0.85,0.95
46.9,1.3,20.6,BF05,003k,MC_AIXI,100,16,2,0.85,0.99
44.4,1.3,20.6,BF05,003k,MC_AIXI,100,16,2,0.85,0.995
48.1,1.2,19.0,BF05,003k,MC_AIXI,100,16,2,0.9,0.3
41.3,1.4,22.2,BF05,003k,MC_AIXI,100,16,2,0.9,0.6
46.8,1.3,20.7,BF05,003k,MC_AIXI,100,16,2,0.9,0.9
44.9,1.2,19.7,BF05,003k,MC_AIXI,100,16,2,0.9,0.95
44.9,1.2,19.6,BF05,003k,MC_AIXI,100,16,2,0.9,0.99
46.1,1.2,19.6,BF05,003k,MC_AIXI,100,16,2,0.9,0.995
47.7,1.2,18.7,BF05,003k,MC_AIXI,100,16,2,0.95,0.3
40.0,1.2,19.5,BF05,003k,MC_AIXI,100,16,2,0.95,0.6
47.0,1.2,19.8,BF05,003k,MC_AIXI,100,16,2,0.95,0.9
45.1,1.2,20.1,BF05,003k,MC_AIXI,100,16,2,0.95,0.95
44.9,1.3,20.5,BF05,003k,MC_AIXI,100,16,2,0.95,0.99
46.5,1.2,18.6,BF05,003k,MC_AIXI,100,16,2,0.95,0.995
42.5,1.1,17.3,BF05,003k,MC_AIXI,100,16,3,0.05,1.0
40.2,1.1,17.8,BF05,003k,MC_AIXI,100,16,3,0.1,1.0
37.7,1.0,15.4,BF05,003k,MC_AIXI,100,16,3,0.15,1.0
35.2,0.9,14.8,BF05,003k,MC_AIXI,100,16,3,0.2,1.0
46.1,1.3,20.8,BF05,003k,MC_AIXI,100,16,3,0.8,0.3
46.2,1.3,20.8,BF05,003k,MC_AIXI,100,16,3,0.8,0.6
48.6,1.3,20.8,BF05,003k,MC_AIXI,100,16,3,0.8,0.9
43.5,1.4,22.2,BF05,003k,MC_AIXI,100,16,3,0.8,0.95
43.8,1.3,20.4,BF05,003k,MC_AIXI,100,16,3,0.8,0.99
44.1,1.2,19.0,BF05,003k,MC_AIXI,100,16,3,0.8,0.995
43.3,1.2,19.9,BF05,003k,MC_AIXI,100,16,3,0.85,0.3
48.7,1.2,19.6,BF05,003k,MC_AIXI,100,16,3,0.85,0.6
46.5,1.3,20.9,BF05,003k,MC_AIXI,100,16,3,0.85,0.9
46.8,1.3,21.3,BF05,003k,MC_AIXI,100,16,3,0.85,0.95
41.0,1.4,22.2,BF05,003k,MC_AIXI,100,16,3,0.85,0.99
44.1,1.2,18.6,BF05,003k,MC_AIXI,100,16,3,0.85,0.995
43.8,1.3,20.4,BF05,003k,MC_AIXI,100,16,3,0.9,0.3
48.7,1.2,20.0,BF05,003k,MC_AIXI,100,16,3,0.9,0.6
46.2,1.4,21.9,BF05,003k,MC_AIXI,100,16,3,0.9,0.9
45.8,1.2,20.1,BF05,003k,MC_AIXI,100,16,3,0.9,0.95
46.8,1.3,20.9,BF05,003k,MC_AIXI,100,16,3,0.9,0.99
44.8,1.3,21.1,BF05,003k,MC_AIXI,100,16,3,0.9,0.995
43.3,1.2,19.0,BF05,003k,MC_AIXI,100,16,3,0.95,0.3
49.0,1.2,19.6,BF05,003k,MC_AIXI,100,16,3,0.95,0.6
46.8,1.3,21.1,BF05,003k,MC_AIXI,100,16,3,0.95,0.9
46.2,1.3,21.6,BF05,003k,MC_AIXI,100,16,3,0.95,0.95
43.6,1.3,20.8,BF05,003k,MC_AIXI,100,16,3,0.95,0.99
43.7,1.2,19.6,BF05,003k,MC_AIXI,100,16,3,0.95,0.995
41.5,1.2,19.6,BF05,003k,MC_AIXI,100,16,4,0.05,1.0
39.8,1.1,17.7,BF05,003k,MC_AIXI,100,16,4,0.1,1.0
37.1,0.9,14.5,BF05,003k,MC_AIXI,100,16,4,0.15,1.0
34.8,1.0,15.5,BF05,003k,MC_AIXI,100,16,4,0.2,1.0
45.0,1.3,21.8,BF05,003k,MC_AIXI,100,16,4,0.8,0.3
42.0,1.4,21.9,BF05,003k,MC_AIXI,100,16,4,0.8,0.6
45.3,1.3,20.8,BF05,003k,MC_AIXI,100,16,4,0.8,0.9
43.1,1.3,20.6,BF05,003k,MC_AIXI,100,16,4,0.8,0.95
42.6,1.2,19.8,BF05,003k,MC_AIXI,100,16,4,0.8,0.99
44.2,1.2,19.9,BF05,003k,MC_AIXI,100,16,4,0.8,0.995
45.0,1.2,19.6,BF05,003k,MC_AIXI,100,16,4,0.85,0.3
47.3,1.2,19.4,BF05,003k,MC_AIXI,100,16,4,0.85,0.6
48.3,1.2,19.5,BF05,003k,MC_AIXI,100,16,4,0.85,0.9
44.7,1.2,19.8,BF05,003k,MC_AIXI,100,16,4,0.85,0.95
44.2,1.4,22.1,BF05,003k,MC_AIXI,100,16,4,0.85,0.99
43.6,1.2,19.0,BF05,003k,MC_AIXI,100,16,4,0.85,0.995
44.7,1.2,19.3,BF05,003k,MC_AIXI,100,16,4,0.9,0.3
47.0,1.2,19.7,BF05,003k,MC_AIXI,100,16,4,0.9,0.6
48.0,1.2,20.1,BF05,003k,MC_AIXI,100,16,4,0.9,0.9
43.9,1.4,21.8,BF05,003k,MC_AIXI,100,16,4,0.9,0.95
42.5,1.3,20.4,BF05,003k,MC_AIXI,100,16,4,0.9,0.99
43.5,1.3,21.0,BF05,003k,MC_AIXI,100,16,4,0.9,0.995
44.6,1.2,19.1,BF05,003k,MC_AIXI,100,16,4,0.95,0.3
47.3,1.2,19.2,BF05,003k,MC_AIXI,100,16,4,0.95,0.6
48.8,1.2,19.3,BF05,003k,MC_AIXI,100,16,4,0.95,0.9
41.7,1.3,21.1,BF05,003k,MC_AIXI,100,16,4,0.95,0.95
44.9,1.3,21.0,BF05,003k,MC_AIXI,100,16,4,0.95,0.99
42.4,1.1,18.3,BF05,003k,MC_AIXI,100,16,4,0.95,0.995
41.1,1.1,18.0,BF05,003k,MC_AIXI,100,16,5,0.05,1.0
38.8,1.1,17.5,BF05,003k,MC_AIXI,100,16,5,0.1,1.0
35.8,1.0,16.2,BF05,003k,MC_AIXI,100,16,5,0.15,1.0
33.4,1.0,15.6,BF05,003k,MC_AIXI,100,16,5,0.2,1.0
44.9,1.4,22.0,BF05,003k,MC_AIXI,100,16,5,0.8,0.3
47.6,1.3,20.3,BF05,003k,MC_AIXI,100,16,5,0.8,0.6
45.0,1.4,22.2,BF05,003k,MC_AIXI,100,16,5,0.8,0.9
45.0,1.3,20.4,BF05,003k,MC_AIXI,100,16,5,0.8,0.95
45.7,1.2,20.0,BF05,003k,MC_AIXI,100,16,5,0.8,0.99
42.7,1.2,19.7,BF05,003k,MC_AIXI,100,16,5,0.8,0.995
42.7,1.4,23.4,BF05,003k,MC_AIXI,100,16,5,0.85,0.3
46.0,1.2,19.9,BF05,003k,MC_AIXI,100,16,5,0.85,0.6
44.0,1.2,19.2,BF05,003k,MC_AIXI,100,16,5,0.85,0.9
44.7,1.3,20.8,BF05,003k,MC_AIXI,100,16,5,0.85,0.95
45.8,1.3,21.0,BF05,003k,MC_AIXI,100,16,5,0.85,0.99
42.5,1.2,19.6,BF05,003k,MC_AIXI,100,16,5,0.85,0.995
42.7,1.4,23.1,BF05,003k,MC_AIXI,100,16,5,0.9,0.3
45.4,1.2,19.9,BF05,003k,MC_AIXI,100,16,5,0.9,0.6
45.0,1.2,19.8,BF05,003k,MC_AIXI,100,16,5,0.9,0.9
44.4,1.3,21.0,BF05,003k,MC_AIXI,100,16,5,0.9,0.95
45.3,1.3,21.4,BF05,003k,MC_AIXI,100,16,5,0.9,0.99
43.0,1.2,19.7,BF05,003k,MC_AIXI,100,16,5,0.9,0.995
43.0,1.4,23.3,BF05,003k,MC_AIXI,100,16,5,0.95,0.3
45.7,1.3,20.6,BF05,003k,MC_AIXI,100,16,5,0.95,0.6
44.6,1.2,19.6,BF05,003k,MC_AIXI,100,16,5,0.95,0.9
44.8,1.2,20.2,BF05,003k,MC_AIXI,100,16,5,0.95,0.95
45.6,1.3,20.7,BF05,003k,MC_AIXI,100,16,5,0.95,0.99
42.0,1.2,19.6,BF05,003k,MC_AIXI,100,16,5,0.95,0.995
35.0,1.1,17.2,BF05,003k,MC_AIXI,100,32,1,0.05,1.0
29.7,1.0,16.2,BF05,003k,MC_AIXI,100,32,1,0.1,1.0
27.3,0.9,14.1,BF05,003k,MC_AIXI,100,32,1,0.15,1.0
25.8,0.9,13.8,BF05,003k,MC_AIXI,100,32,1,0.2,1.0
34.6,1.1,18.3,BF05,003k,MC_AIXI,100,32,1,0.8,0.3
35.1,1.1,18.2,BF05,003k,MC_AIXI,100,32,1,0.8,0.6
38.6,1.3,21.7,BF05,003k,MC_AIXI,100,32,1,0.8,0.9
39.8,1.3,20.4,BF05,003k,MC_AIXI,100,32,1,0.8,0.95
39.7,1.2,19.5,BF05,003k,MC_AIXI,100,32,1,0.8,0.99
34.8,1.1,17.8,BF05,003k,MC_AIXI,100,32,1,0.8,0.995
35.6,1.3,21.5,BF05,003k,MC_AIXI,100,32,1,0.85,0.3
40.4,1.3,20.9,BF05,003k,MC_AIXI,100,32,1,0.85,0.6
37.0,1.2,19.5,BF05,003k,MC_AIXI,100,32,1,0.85,0.9
40.9,1.3,20.2,BF05,003k,MC_AIXI,100,32,1,0.85,0.95
39.5,1.2,19.3,BF05,003k,MC_AIXI,100,32,1,0.85,0.99
36.7,1.1,18.1,BF05,003k,MC_AIXI,100,32,1,0.85,0.995
35.1,1.3,20.4,BF05,003k,MC_AIXI,100,32,1,0.9,0.3
40.3,1.3,21.4,BF05,003k,MC_AIXI,100,32,1,0.9,0.6
35.5,1.2,19.4,BF05,003k,MC_AIXI,100,32,1,0.9,0.9
38.5,1.2,19.8,BF05,003k,MC_AIXI,100,32,1,0.9,0.95
38.2,1.2,19.8,BF05,003k,MC_AIXI,100,32,1,0.9,0.99
34.7,1.2,18.7,BF05,003k,MC_AIXI,100,32,1,0.9,0.995
35.4,1.2,20.0,BF05,003k,MC_AIXI,100,32,1,0.95,0.3
40.5,1.3,20.5,BF05,003k,MC_AIXI,100,32,1,0.95,0.6
36.1,1.2,19.7,BF05,003k,MC_AIXI,100,32,1,0.95,0.9
40.5,1.2,20.0,BF05,003k,MC_AIXI,100,32,1,0.95,0.95
39.4,1.2,20.0,BF05,003k,MC_AIXI,100,32,1,0.95,0.99
34.9,1.2,19.1,BF05,003k,MC_AIXI,100,32,1,0.95,0.995
42.5,1.1,18.3,BF05,003k,MC_AIXI,100,32,2,0.05,1.0
42.4,1.0,16.3,BF05,003k,MC_AIXI,100,32,2,0.1,1.0
38.1,1.0,15.7,BF05,003k,MC_AIXI,100,32,2,0.15,1.0
34.2,1.0,16.0,BF05,003k,MC_AIXI,100,32,2,0.2,1.0
46.2,1.4,22.0,BF05,003k,MC_AIXI,100,32,2,0.8,0.3
41.5,1.3,20.5,BF05,003k,MC_AIXI,100,32,2,0.8,0.6
44.5,1.4,22.3,BF05,003k,MC_AIXI,100,32,2,0.8,0.9
47.5,1.4,22.3,BF05,003k,MC_AIXI,100,32,2,0.8,0.95
47.0,1.2,20.1,BF05,003k,MC_AIXI,100,32,2,0.8,0.99
44.4,1.1,18.5,BF05,003k,MC_AIXI,100,32,2,0.8,0.995
44.5,1.3,21.2,BF05,003k,MC_AIXI,100,32,2,0.85,0.3
39.3,1.3,20.6,BF05,003k,MC_AIXI,100,32,2,0.85,0.6
46.4,1.2,20.0,BF05,003k,MC_AIXI,100,32,2,0.85,0.9
44.4,1.4,22.3,BF05,003k,MC_AIXI,100,32,2,0.85,0.95
46.6,1.3,21.3,BF05,003k,MC_AIXI,100,32,2,0.85,0.99
44.5,1.2,19.6,BF05,003k,MC_AIXI,100,32,2,0.85,0.995
44.7,1.3,20.5,BF05,003k,MC_AIXI,100,32,2,0.9,0.3
39.5,1.3,20.5,BF05,003k,MC_AIXI,100,32,2,0.9,0.6
46.5,1.3,20.2,BF05,003k,MC_AIXI,100,32,2,0.9,0.9
44.3,1.3,20.8,BF05,003k,MC_AIXI,100,32,2,0.9,0.95
44.4,1.3,20.5,BF05,003k,MC_AIXI,100,32,2,0.9,0.99
45.0,1.2,18.9,BF05,003k,MC_AIXI,100,32,2,0.9,0.995
45.2,1.3,20.8,BF05,003k,MC_AIXI,100,32,2,0.95,0.3
39.5,1.2,20.1,BF05,003k,MC_AIXI,100,32,2,0.95,0.6
46.9,1.3,20.3,BF05,003k,MC_AIXI,100,32,2,0.95,0.9
42.1,1.2,19.8,BF05,003k,MC_AIXI,100,32,2,0.95,0.95
45.9,1.2,18.9,BF05,003k,MC_AIXI,100,32,2,0.95,0.99
44.2,1.2,18.9,BF05,003k,MC_AIXI,100,32,2,0.95,0.995
42.1,1.1,17.4,BF05,003k,MC_AIXI,100,32,3,0.05,1.0
40.5,1.0,16.7,BF05,003k,MC_AIXI,100,32,3,0.1,1.0
37.6,0.9,15.3,BF05,003k,MC_AIXI,100,32,3,0.15,1.0
35.4,0.9,14.9,BF05,003k,MC_AIXI,100,32,3,0.2,1.0
40.4,1.5,23.5,BF05,003k,MC_AIXI,100,32,3,0.8,0.3
47.1,1.3,21.2,BF05,003k,MC_AIXI,100,32,3,0.8,0.6
45.1,1.4,22.3,BF05,003k,MC_AIXI,100,32,3,0.8,0.9
45.9,1.3,21.4,BF05,003k,MC_AIXI,100,32,3,0.8,0.95
46.0,1.3,21.6,BF05,003k,MC_AIXI,100,32,3,0.8,0.99
42.8,1.2,18.7,BF05,003k,MC_AIXI,100,32,3,0.8,0.995
39.7,1.4,22.9,BF05,003k,MC_AIXI,100,32,3,0.85,0.3
46.4,1.3,20.5,BF05,003k,MC_AIXI,100,32,3,0.85,0.6
44.8,1.3,21.8,BF05,003k,MC_AIXI,100,32,3,0.85,0.9
