"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
53.2,0.5,23.1,BF5,11000,H_l,0.0,0.0,0.995,0.01,0.8
52.1,1.3,20.4,BF5,11000,MC_AIXI,100,16,4,0.85,0.9
46.3,1.2,20.1,BF5,11000,MC_AIXI,100,32,3,0.05,1.0
53.3,1.4,22.9,BF5,11000,MC_AIXI,100,8,3,0.9,0.6
50.4,1.2,18.9,BF5,11000,MC_AIXI,50,16,2,0.95,0.9
53.9,1.4,22.7,BF5,11000,MC_AIXI,50,8,3,0.85,0.3
44.9,0.5,23.3,BF5,11000,Q_l,0.0,0.0,0.5,0.005,0.95
48.6,0.4,22.0,BF5,11000,Q_l,0.0,0.0,0.5,0.01,0.9
49.1,0.4,21.0,BF5,11000,Q_l,0.0,0.0,0.5,0.02,0.8
48.0,0.4,19.9,BF5,11000,Q_l,0.0,0.0,0.5,0.03,0.7
46.5,0.4,19.6,BF5,11000,Q_l,0.0,0.0,0.5,0.04,0.6
46.2,0.5,24.0,BF5,11000,Q_l,0.0,0.5,0.5,0.005,0.95
49.9,0.4,22.4,BF5,11000,Q_l,0.0,0.5,0.5,0.01,0.9
50.4,0.4,21.6,BF5,11000,Q_l,0.0,0.5,0.5,0.02,0.8
49.3,0.4,19.7,BF5,11000,Q_l,0.0,0.5,0.5,0.03,0.6
48.4,0.4,19.5,BF5,11000,Q_l,0.0,0.5,0.5,0.04,0.6
44.1,0.4,22.6,BF5,12000,Freq,0.03
44.8,0.4,22.1,BF5,12000,Freq,0.05
45.2,0.4,21.7,BF5,12000,Freq,0.07
44.9,0.4,21.1,BF5,12000,Freq,0.09
44.4,0.4,20.6,BF5,12000,Freq,0.11
51.7,0.4,20.6,BF5,12000,H_l,0.0,0.0,0.95,0.04,0.7
53.9,0.4,21.5,BF5,12000,H_l,0.0,0.0,0.99,0.02,0.7
52.8,0.4,21.0,BF5,12000,H_l,0.0,0.0,0.99,0.04,0.6
52.1,0.5,23.2,BF5,12000,H_l,0.0,0.0,0.995,0.005,0.9
53.3,0.5,23.1,BF5,12000,H_l,0.0,0.0,0.995,0.01,0.8
52.3,1.3,20.5,BF5,12000,MC_AIXI,100,16,4,0.85,0.9
46.6,1.3,20.2,BF5,12000,MC_AIXI,100,32,3,0.05,1.0
53.5,1.4,23.0,BF5,12000,MC_AIXI,100,8,3,0.9,0.6
50.5,1.2,18.9,BF5,12000,MC_AIXI,50,16,2,0.95,0.9
54.0,1.4,22.7,BF5,12000,MC_AIXI,50,8,3,0.85,0.3
45.4,0.5,23.3,BF5,12000,Q_l,0.0,0.0,0.5,0.005,0.95
48.9,0.4,22.0,BF5,12000,Q_l,0.0,0.0,0.5,0.01,0.9
49.3,0.4,21.0,BF5,12000,Q_l,0.0,0.0,0.5,0.02,0.8
48.1,0.4,19.9,BF5,12000,Q_l,0.0,0.0,0.5,0.03,0.7
46.5,0.4,19.6,BF5,12000,Q_l,0.0,0.0,0.5,0.04,0.6
46.7,0.5,24.0,BF5,12000,Q_l,0.0,0.5,0.5,0.005,0.95
50.2,0.4,22.3,BF5,12000,Q_l,0.0,0.5,0.5,0.01,0.9
50.6,0.4,21.5,BF5,12000,Q_l,0.0,0.5,0.5,0.02,0.8
49.3,0.4,19.7,BF5,12000,Q_l,0.0,0.5,0.5,0.03,0.6
48.5,0.4,19.5,BF5,12000,Q_l,0.0,0.5,0.5,0.04,0.6
44.3,0.4,22.6,BF5,13000,Freq,0.03
44.9,0.4,22.1,BF5,13000,Freq,0.05
45.3,0.4,21.7,BF5,13000,Freq,0.07
45.0,0.4,21.1,BF5,13000,Freq,0.09
44.5,0.4,20.6,BF5,13000,Freq,0.11
51.7,0.4,20.6,BF5,13000,H_l,0.0,0.0,0.95,0.04,0.7
54.0,0.4,21.5,BF5,13000,H_l,0.0,0.0,0.99,0.02,0.7
52.8,0.4,21.0,BF5,13000,H_l,0.0,0.0,0.99,0.04,0.6
52.3,0.5,23.2,BF5,13000,H_l,0.0,0.0,0.995,0.005,0.9
53.5,0.5,23.1,BF5,13000,H_l,0.0,0.0,0.995,0.01,0.8
52.4,1.3,20.5,BF5,13000,MC_AIXI,100,16,4,0.85,0.9
46.8,1.3,20.3,BF5,13000,MC_AIXI,100,32,3,0.05,1.0
53.6,1.4,23.1,BF5,13000,MC_AIXI,100,8,3,0.9,0.6
50.5,1.2,18.9,BF5,13000,MC_AIXI,50,16,2,0.95,0.9
54.1,1.4,22.7,BF5,13000,MC_AIXI,50,8,3,0.85,0.3
45.9,0.5,23.3,BF5,13000,Q_l,0.0,0.0,0.5,0.005,0.95
49.2,0.4,21.9,BF5,13000,Q_l,0.0,0.0,0.5,0.01,0.9
49.4,0.4,20.9,BF5,13000,Q_l,0.0,0.0,0.5,0.02,0.8
48.2,0.4,19.8,BF5,13000,Q_l,0.0,0.0,0.5,0.03,0.7
46.6,0.4,19.6,BF5,13000,Q_l,0.0,0.0,0.5,0.04,0.6
47.1,0.5,23.9,BF5,13000,Q_l,0.0,0.5,0.5,0.005,0.95
50.5,0.4,22.3,BF5,13000,Q_l,0.0,0.5,0.5,0.01,0.9
50.7,0.4,21.5,BF5,13000,Q_l,0.0,0.5,0.5,0.02,0.8
49.4,0.4,19.7,BF5,13000,Q_l,0.0,0.5,0.5,0.03,0.6
48.5,0.4,19.5,BF5,13000,Q_l,0.0,0.5,0.5,0.04,0.6
44.4,0.4,22.6,BF5,14000,Freq,0.03
45.1,0.4,22.1,BF5,14000,Freq,0.05
45.4,0.4,21.7,BF5,14000,Freq,0.07
45.2,0.4,21.1,BF5,14000,Freq,0.09
44.6,0.4,20.6,BF5,14000,Freq,0.11
51.7,0.4,20.6,BF5,14000,H_l,0.0,0.0,0.95,0.04,0.7
54.1,0.4,21.5,BF5,14000,H_l,0.0,0.0,0.99,0.02,0.7
52.9,0.4,21.0,BF5,14000,H_l,0.0,0.0,0.99,0.04,0.6
52.6,0.5,23.2,BF5,14000,H_l,0.0,0.0,0.995,0.005,0.9
53.6,0.5,23.1,BF5,14000,H_l,0.0,0.0,0.995,0.01,0.8
52.5,1.3,20.6,BF5,14000,MC_AIXI,100,16,4,0.85,0.9
46.9,1.3,20.4,BF5,14000,MC_AIXI,100,32,3,0.05,1.0
53.8,1.4,23.1,BF5,14000,MC_AIXI,100,8,3,0.9,0.6
50.6,1.2,18.9,BF5,14000,MC_AIXI,50,16,2,0.95,0.9
54.2,1.4,22.8,BF5,14000,MC_AIXI,50,8,3,0.85,0.3
46.3,0.5,23.2,BF5,14000,Q_l,0.0,0.0,0.5,0.005,0.95
49.5,0.4,21.8,BF5,14000,Q_l,0.0,0.0,0.5,0.01,0.9
49.5,0.4,21.0,BF5,14000,Q_l,0.0,0.0,0.5,0.02,0.8
48.2,0.4,19.8,BF5,14000,Q_l,0.0,0.0,0.5,0.03,0.7
46.6,0.4,19.6,BF5,14000,Q_l,0.0,0.0,0.5,0.04,0.6
47.5,0.5,23.9,BF5,14000,Q_l,0.0,0.5,0.5,0.005,0.95
50.7,0.4,22.2,BF5,14000,Q_l,0.0,0.5,0.5,0.01,0.9
